Base Station ID,District,time,Timestamp,PRB Usage Ratio (%),Traffic Volume (KByte),Number of Users,BBU Energy (W),RRU Energy (W),Channel Shutdown Time (Millisecond),Channel Shutdown Time (Millisecond).1,Deep Sleep Time (Millisecond)
12162,12162-0,2024-01-02 00:00:00,0:00,10.317184440884292,3437938.883485397,22.147158056968347,97.91649892171057,266.5604026091008,0.0,0.0,0.0
12162,12162-0,2024-01-02 00:30:00,0:30,7.806899781298234,1665559.6678132515,19.988247423813434,98.05877772760333,204.50224695807077,0.0,0.0,0.0
12162,12162-0,2024-01-02 01:00:00,1:00,6.903761299727378,1157764.9795154494,15.380614690050615,98.07078586697001,198.62017927001844,0.0,0.0,0.0
12162,12162-0,2024-01-02 01:30:00,1:30,6.32663880558034,588680.2923463148,12.735313331625832,98.06078544467887,195.6671694441149,0.0,0.0,0.0
12162,12162-0,2024-01-02 02:00:00,2:00,6.0875014408160375,404295.42383971205,11.14657812350159,98.00673452240885,207.92279550566028,0.0,0.0,1662.8154155742611
12162,12162-0,2024-01-02 02:30:00,2:30,5.946528318343009,295270.67958437034,12.826447411992296,98.11879144581916,198.7037471552483,0.0,0.0,0.0
12162,12162-0,2024-01-02 03:00:00,3:00,2.913516110681874,19963.129557760847,0.7669830582860371,98.03012557600383,174.4764546078687,0.0,0.0,523779.3065641253
12162,12162-0,2024-01-02 03:30:00,3:30,0.0,9212.90206568836,0.0,98.03339328974468,143.15434430603523,0.0,0.0,902668.5737648611
12162,12162-0,2024-01-02 04:00:00,4:00,0.0,9790.970117539584,0.0,98.02194586453844,133.11324551880944,0.0,0.0,905443.3217769404
12162,12162-0,2024-01-02 04:30:00,4:30,0.0,0.0,0.0,98.01299377055888,141.58028559491987,0.0,0.0,903242.931347213
12162,12162-0,2024-01-02 05:00:00,5:00,5.710048013646871,177176.5961911616,9.396599742439227,98.0527603496231,201.20812080284009,0.0,0.0,141947.27134047507
12162,12162-0,2024-01-02 05:30:00,5:30,6.250886163347064,807804.9874093267,11.997505157808098,98.05967867793105,189.45082574082852,0.0,0.0,0.0
12162,12162-0,2024-01-02 06:00:00,6:00,5.657583779883502,140343.55765897877,9.169900134204397,98.02413574348557,207.15353122719094,0.0,0.0,0.0
12162,12162-0,2024-01-02 06:30:00,6:30,5.983587752793833,368407.8000684363,12.81334768049373,98.1951293243604,206.04650924421946,0.0,0.0,2272.8525211926462
12162,12162-0,2024-01-02 07:00:00,7:00,6.62511662081402,800505.1339366551,16.64096100010206,98.01714627257348,197.7535941041234,0.0,0.0,0.0
12162,12162-0,2024-01-02 07:30:00,7:30,7.519896935948711,1841366.6877737348,26.562049808287966,97.93850873852578,207.82713345016614,0.0,0.0,0.0
12162,12162-0,2024-01-02 08:00:00,8:00,7.827590782695977,1524989.3693047755,29.979487113428814,98.95865225937798,207.82473653296123,0.0,0.0,274.839988656828
12162,12162-0,2024-01-02 08:30:00,8:30,9.130482712080202,1783359.3943731603,34.55644323408257,98.913884906076,197.95634750278057,0.0,0.0,1399.9068514006785
12162,12162-0,2024-01-02 09:00:00,9:00,8.41560877983309,1837079.4754598658,35.35110371881553,99.10234842644343,204.8660968834148,0.0,0.0,420.6718779940584
12162,12162-0,2024-01-02 09:30:00,9:30,9.264684222095884,2462350.5751836407,41.43851304090917,98.96974671218909,210.6479904688222,0.0,0.0,398.2022768108282
12162,12162-0,2024-01-02 10:00:00,10:00,8.80729023360965,2238762.8921007146,40.78642557301828,99.19339567744987,210.17538681227344,0.0,0.0,988.2612222553446
12162,12162-0,2024-01-02 10:30:00,10:30,9.377842636832844,2715136.371173404,36.11575679979393,98.96288244309125,216.73259322246946,0.0,0.0,0.0
12162,12162-0,2024-01-02 11:00:00,11:00,8.998822376906384,2817053.04286505,33.564766135463984,99.05563813312993,215.25630804395408,0.0,0.0,1051.6147044746813
12162,12162-0,2024-01-02 11:30:00,11:30,9.264763933476914,2963161.0706627727,30.853510580155536,99.0559493622442,209.7363524531414,0.0,0.0,2432.1581292521664
12162,12162-0,2024-01-02 12:00:00,12:00,8.269879640983854,1961546.1039331886,27.823771512261125,99.17930426877341,210.2769204543749,0.0,0.0,236.96992071053896
12162,12162-0,2024-01-02 12:30:00,12:30,8.587137719718983,2397654.1885072966,29.49602452352311,98.96510125595864,209.34454253644128,0.0,0.0,686.7259171808789
12162,12162-0,2024-01-02 13:00:00,13:00,8.125658553199397,1970162.589476631,23.53952568801998,98.95946751572706,205.19954823290294,0.0,0.0,840.7759082816344
12162,12162-0,2024-01-02 13:30:00,13:30,8.519248313921734,2227803.2032219446,27.358935182330686,98.96518018621792,211.55355280925326,0.0,0.0,0.0
12162,12162-0,2024-01-02 14:00:00,14:00,8.832702735197211,2425662.7316838587,32.01761032872063,98.94504854554468,206.91766412381443,0.0,0.0,703.8414874296983
12162,12162-0,2024-01-02 14:30:00,14:30,9.443283160261911,2645755.994574648,28.35128191838851,97.91024297533447,258.4855104113993,0.0,0.0,650.5442887919829
12162,12162-0,2024-01-02 15:00:00,15:00,8.550944091963107,2292626.6591662355,32.04760575690836,97.93859925395937,212.03452008064312,0.0,0.0,0.0
12162,12162-0,2024-01-02 15:30:00,15:30,8.759630567866184,2532045.7829140956,30.180962484842603,97.91793422655043,207.0353600260729,0.0,0.0,0.0
12162,12162-0,2024-01-02 16:00:00,16:00,8.53024333235597,2404211.2753328304,28.422420453216887,97.97437147895035,207.0686838660019,0.0,0.0,991.383684244635
12162,12162-0,2024-01-02 16:30:00,16:30,8.895672473771146,2799248.1071150196,29.786114539384016,97.98977102941224,211.38811855036627,0.0,0.0,794.6688435537424
12162,12162-0,2024-01-02 17:00:00,17:00,9.201317249790183,2896983.266886265,29.890390914057757,97.94599056679759,211.6778220770921,0.0,0.0,0.0
12162,12162-0,2024-01-02 17:30:00,17:30,9.603167955312419,2882208.369226799,32.37954276909907,97.95921921249503,255.63652618478636,0.0,0.0,141.60400721299894
12162,12162-0,2024-01-02 18:00:00,18:00,8.954415228021082,2574570.8782263095,30.859610522714767,98.63783510535441,203.98620002562205,0.0,0.0,2053.943702075706
12162,12162-0,2024-01-02 18:30:00,18:30,9.311573896499922,2681027.974681327,26.545682629230292,97.91104300327513,192.7617046055928,0.0,0.0,0.0
12162,12162-0,2024-01-02 19:00:00,19:00,9.345488939848916,2426453.9859783216,23.382419227069065,97.88757335477685,200.9777073821746,0.0,0.0,0.0
12162,12162-0,2024-01-02 19:30:00,19:30,8.721098149163678,2339803.4871297055,23.003675934172858,97.95117987501719,206.1623899977341,0.0,0.0,1401.711327528445
12162,12162-0,2024-01-02 20:00:00,20:00,11.969266481990559,4979166.6873588,25.50102725909033,97.95743953256414,263.1355226875705,0.0,0.0,1417.7768386452024
12162,12162-0,2024-01-02 20:30:00,20:30,9.184874075553388,2371434.687659293,23.798011506714523,97.93434729937815,210.21563096265382,0.0,0.0,2068.6684068766517
12162,12162-0,2024-01-02 21:00:00,21:00,8.709744594262325,2064218.8711927256,21.618248915761573,97.95173252311224,210.5707315815807,0.0,0.0,530.037896352023
12162,12162-0,2024-01-02 21:30:00,21:30,8.494075815220265,2234522.2144558076,21.54871978611863,97.95533214230448,198.60927815761423,0.0,0.0,0.0
12162,12162-0,2024-01-02 22:00:00,22:00,8.17823406884473,2124989.171095022,19.807060764240436,97.9650451762146,204.378848763731,0.0,0.0,0.0
12162,12162-0,2024-01-02 22:30:00,22:30,8.524830008018345,2337595.4426955883,21.358732076741855,97.96203358629077,211.48762732697583,0.0,0.0,2240.8093325531927
12162,12162-0,2024-01-02 23:00:00,23:00,10.489858493496572,3307247.3256066674,23.32465964896387,97.97363507557786,258.39865779537496,0.0,0.0,1824.2923911382031
12162,12162-0,2024-01-02 23:30:00,23:30,10.179699870938611,3212932.57232776,21.77694008078353,97.91287417762317,214.9654469325199,0.0,0.0,651.5677659742913
12162,12162-0,2024-01-03 00:00:00,0:00,9.909054479202524,3349600.982285842,21.261301482951357,97.11107302414145,255.80365521775096,0.0,0.0,0.0
12162,12162-0,2024-01-03 00:30:00,0:30,7.500528203460909,1615961.724065841,19.11988616552883,97.27550908308565,195.72833781793636,0.0,0.0,166.69570384355532
12162,12162-0,2024-01-03 01:00:00,1:00,6.688970976038362,1117515.9311440925,14.392158242686488,97.20008943691104,190.02851171467793,0.0,0.0,0.0
12162,12162-0,2024-01-03 01:30:00,1:30,6.0737948501911,551349.6232817441,11.988262418342583,97.26961340314712,187.39155864185253,0.0,0.0,2106.648975276155
12162,12162-0,2024-01-03 02:00:00,2:00,5.8587995575605385,395770.9558604004,10.542345741391086,97.25901850115714,198.81194721861064,0.0,0.0,532.1675520363156
12162,12162-0,2024-01-03 02:30:00,2:30,5.683427428231485,307446.90788357344,12.152281058778255,97.36059541192603,190.18562711840474,0.0,0.0,2012.8054819019262
12162,12162-0,2024-01-03 03:00:00,3:00,2.814621410977139,36048.39161786475,0.8206217029878019,97.26148022077027,166.38971404519967,0.0,0.0,526233.4883502417
12162,12162-0,2024-01-03 03:30:00,3:30,0.004534570461116131,1007.9378844829267,0.0,97.26692743383511,137.09969737049937,0.0,0.0,901721.981390579
12162,12162-0,2024-01-03 04:00:00,4:00,0.006216530377294584,3349.9249622856883,0.0344814369534821,97.20654798800713,128.1914901308809,0.0,0.0,901307.5094180336
12162,12162-0,2024-01-03 04:30:00,4:30,0.06185666552917348,0.0,0.0,97.21242930422754,135.60159582423222,0.0,0.0,901357.5914620283
12162,12162-0,2024-01-03 05:00:00,5:00,5.477953939008895,201905.21260691134,8.79745454900633,97.22836361907602,192.64083404808233,0.0,0.0,139880.1026403543
12162,12162-0,2024-01-03 05:30:00,5:30,5.977433945972259,768298.9346931627,11.105463708335268,97.24028884204569,181.42883452957702,0.0,0.0,0.0
12162,12162-0,2024-01-03 06:00:00,6:00,5.400191102650919,119423.5968695681,8.518757825514843,97.25643663283176,198.16989267146616,0.0,0.0,0.0
12162,12162-0,2024-01-03 06:30:00,6:30,5.789506154323103,341550.5809696413,11.938462825695877,97.34505801064309,197.112066775671,0.0,0.0,2276.4241997440668
12162,12162-0,2024-01-03 07:00:00,7:00,6.394108531764097,771172.7865393851,15.597827758016242,97.24254657428185,189.54269865826964,0.0,0.0,1625.0206923807775
12162,12162-0,2024-01-03 07:30:00,7:30,7.165456557984025,1780371.0973783208,25.1786645945258,97.12738584232225,198.98193641519293,0.0,0.0,421.0083641274031
12162,12162-0,2024-01-03 08:00:00,8:00,7.545153629096151,1489687.508547013,28.378423201351225,98.14620642108473,199.19296869147357,0.0,0.0,1370.252892290226
12162,12162-0,2024-01-03 08:30:00,8:30,8.788982511526651,1732697.214795142,32.56361001007003,98.1741497210109,189.40556733973818,0.0,0.0,0.0
12162,12162-0,2024-01-03 09:00:00,9:00,8.031269904418666,1763127.277037792,33.42287036819297,98.21209850171867,196.17269672392098,0.0,0.0,0.0
12162,12162-0,2024-01-03 09:30:00,9:30,8.952756281750586,2394309.510234165,39.285450135652376,98.21621543539128,201.82692231917315,0.0,0.0,2106.363227639333
12162,12162-0,2024-01-03 10:00:00,10:00,8.520739115542352,2206940.8425493506,38.4775114814436,98.37909139908209,201.19287934848296,0.0,0.0,973.653836554039
12162,12162-0,2024-01-03 10:30:00,10:30,9.022396851578678,2635599.7927297386,34.40171828656848,98.13642695738375,207.7278509463384,0.0,0.0,2473.534727836322
12162,12162-0,2024-01-03 11:00:00,11:00,8.693004415684305,2746246.551973737,32.008177173249365,98.25509850572453,206.27692364349858,0.0,0.0,1514.751866116459
12162,12162-0,2024-01-03 11:30:00,11:30,8.877325868504197,2822075.5142670004,29.394110115897323,98.26844215273114,200.43314030361384,0.0,0.0,0.0
12162,12162-0,2024-01-03 12:00:00,12:00,7.9249315696151195,1910689.7785469554,26.469116148353375,98.37958652400437,201.3392465639536,0.0,0.0,388.98582164194056
12162,12162-0,2024-01-03 12:30:00,12:30,8.273314603412203,2330548.478481553,27.881074515728056,98.15601508867762,200.62584835475823,0.0,0.0,0.0
12162,12162-0,2024-01-03 13:00:00,13:00,7.792646381798424,1899587.8506724013,22.40545541519951,98.12673966619053,196.50325217952536,0.0,0.0,0.0
12162,12162-0,2024-01-03 13:30:00,13:30,8.157088419557695,2138396.225461935,26.02184600493346,98.16580861717716,202.86608839632194,0.0,0.0,1792.4822698577657
12162,12162-0,2024-01-03 14:00:00,14:00,8.4365351074757,2356251.8339308575,30.197688759287537,98.13983603396215,197.50323766197525,0.0,0.0,0.0
12162,12162-0,2024-01-03 14:30:00,14:30,9.068207674230043,2586604.5326175517,26.901915617512458,97.09474329471571,247.4141781410039,0.0,0.0,264.6902248444375
12162,12162-0,2024-01-03 15:00:00,15:00,8.225669206093757,2207675.5196228395,30.51872854354609,97.14812879094318,203.65117723791457,0.0,0.0,1574.026356729593
12162,12162-0,2024-01-03 15:30:00,15:30,8.485798875964928,2427103.4983747266,28.630469261844233,97.11412758161318,198.24339313508958,0.0,0.0,0.0
12162,12162-0,2024-01-03 16:00:00,16:00,8.135069438896275,2332997.2524935366,26.916673021628956,97.13542008843838,198.82285564855434,0.0,0.0,947.7706827403988
12162,12162-0,2024-01-03 16:30:00,16:30,8.534065839130832,2703093.991483795,27.859515174288717,97.16019250089317,202.7711776242286,0.0,0.0,0.0
12162,12162-0,2024-01-03 17:00:00,17:00,8.827629614247082,2815582.142398209,28.194496504434056,97.196680173768,203.35881514474585,0.0,0.0,550.0490390482605
12162,12162-0,2024-01-03 17:30:00,17:30,9.219412846115807,2803140.3915777737,30.887992615647395,97.16518499209087,244.80850188931745,0.0,0.0,43.08966603579722
12162,12162-0,2024-01-03 18:00:00,18:00,8.638191078521988,2498201.0737999277,29.446568955988525,97.8686274164197,195.38305471537635,0.0,0.0,4231.021869177357
12162,12162-0,2024-01-03 18:30:00,18:30,8.925014926480687,2572360.0024111737,25.25207450659467,97.12480171505025,184.4436343762457,0.0,0.0,2559.9649113403375
12162,12162-0,2024-01-03 19:00:00,19:00,8.927414047176136,2347145.647025115,22.116271704192357,97.12762325929154,192.2441346220749,0.0,0.0,3581.393507039332
12162,12162-0,2024-01-03 19:30:00,19:30,8.334697513374323,2285428.378147399,21.89304580199497,97.1336360848999,197.26753254226077,0.0,0.0,0.0
12162,12162-0,2024-01-03 20:00:00,20:00,11.481335038941708,4838032.786411429,24.230792894666912,97.1836150675532,252.54651359492394,0.0,0.0,1490.374124161194
12162,12162-0,2024-01-03 20:30:00,20:30,8.821940743408357,2330412.155379895,22.532357696903617,97.13595215287933,201.83267457852293,0.0,0.0,1257.439144492239
12162,12162-0,2024-01-03 21:00:00,21:00,8.39666321073297,2003134.3352521574,20.32641790922384,97.19590443583556,201.05639686838344,0.0,0.0,298.4624737760539
12162,12162-0,2024-01-03 21:30:00,21:30,8.17458655138267,2145674.6355373776,20.535696352451524,97.14278312198138,190.4116710665168,0.0,0.0,0.0
12162,12162-0,2024-01-03 22:00:00,22:00,7.848367501964126,2064733.84102121,18.568367795558714,97.15052945747642,195.5239597769951,0.0,0.0,0.0
12162,12162-0,2024-01-03 22:30:00,22:30,8.1426609705017,2270239.2585968394,20.312441101100113,97.13769254809701,202.9325610214275,0.0,0.0,0.0
12162,12162-0,2024-01-03 23:00:00,23:00,10.045714354309448,3200432.090551539,21.986750438769956,97.12267841767122,246.94182348913242,0.0,0.0,0.0
12162,12162-0,2024-01-03 23:30:00,23:30,9.834121585535247,3092066.2838760186,20.801738870628242,97.13774693771842,206.00973372432279,0.0,0.0,0.0
12162,12162-0,2024-01-04 00:00:00,0:00,9.98442255155219,3331014.9757409072,21.26210185713937,97.30370964957208,258.0881534113984,0.0,0.0,0.0
12162,12162-0,2024-01-04 00:30:00,0:30,7.525587494209243,1642760.0348739089,19.05643687711677,97.39466830013112,197.15034802012883,0.0,0.0,0.0
12162,12162-0,2024-01-04 01:00:00,1:00,6.710179301926852,1135366.863184123,14.627300941164561,97.41885686331099,191.5637855110447,0.0,0.0,0.0
12162,12162-0,2024-01-04 01:30:00,1:30,6.14902262216162,573304.8189690481,12.068902125460959,97.46839185981992,188.80953424190085,0.0,0.0,3807.7179408283555
12162,12162-0,2024-01-04 02:00:00,2:00,5.900017504247362,392504.8877284655,10.530323196945673,97.41755005212417,200.28170681955825,0.0,0.0,0.0
12162,12162-0,2024-01-04 02:30:00,2:30,5.709334967259426,269437.24742591445,12.120939947274339,97.46509220450805,191.00254953865462,0.0,0.0,0.0
12162,12162-0,2024-01-04 03:00:00,3:00,2.8321494787332244,17448.435817046164,1.1175635363220475,97.40474259007954,167.83902553415297,0.0,0.0,526789.6283943481
12162,12162-0,2024-01-04 03:30:00,3:30,0.015366022526556647,16827.228114459656,0.022715072031836127,97.41340918615353,138.02296861545864,0.0,0.0,903362.8374554671
12162,12162-0,2024-01-04 04:00:00,4:00,0.0,2654.7854154834567,0.0,97.451845504749,128.74832282995337,0.0,0.0,905895.046598697
12162,12162-0,2024-01-04 04:30:00,4:30,0.0,0.0,0.07285028681622573,97.4530644110617,137.37761201167456,0.0,0.0,899870.6997455293
12162,12162-0,2024-01-04 05:00:00,5:00,5.484917604897581,171730.51789257344,8.89160190934458,97.41014003375886,194.2934113875548,0.0,0.0,142746.53377894824
12162,12162-0,2024-01-04 05:30:00,5:30,6.054347091001942,784773.7205206599,11.333402150170429,97.44405712498678,182.3367729101822,0.0,0.0,1126.2962526992785
12162,12162-0,2024-01-04 06:00:00,6:00,5.4304218451375545,117092.69135278411,8.754013892796934,97.38072345824658,199.9174214072698,0.0,0.0,0.0
12162,12162-0,2024-01-04 06:30:00,6:30,5.828597080437968,375583.4309213288,12.069765191971737,97.54851502419683,198.17381097220448,0.0,0.0,141.54358729975817
12162,12162-0,2024-01-04 07:00:00,7:00,6.395105121861485,786978.9645052095,15.977027003224048,97.45416798547679,190.59750167124793,0.0,0.0,0.0
12162,12162-0,2024-01-04 07:30:00,7:30,7.261193784039567,1796443.4062679657,25.38522730113455,97.31270433032475,200.2969777219319,0.0,0.0,0.0
12162,12162-0,2024-01-04 08:00:00,8:00,7.5563825162724685,1485707.811980083,28.471291335721933,98.32505719613059,200.86477908980658,0.0,0.0,0.0
12162,12162-0,2024-01-04 08:30:00,8:30,8.84199357579387,1753194.1184057521,32.89513628418261,98.31577329745137,190.4267086179568,0.0,0.0,0.0
12162,12162-0,2024-01-04 09:00:00,9:00,8.15495463981669,1784395.7331341954,33.33026856271156,98.46875522216538,197.01399047390962,0.0,0.0,0.0
12162,12162-0,2024-01-04 09:30:00,9:30,9.037751768767665,2422607.3500845022,39.51169363020898,98.31343537099013,203.67103065265536,0.0,0.0,0.0
12162,12162-0,2024-01-04 10:00:00,10:00,8.607871134354124,2220123.4796418147,38.80508452188267,98.53924501617625,201.72289458070142,0.0,0.0,0.0
12162,12162-0,2024-01-04 10:30:00,10:30,9.054111550469644,2657001.3135497128,34.42428017521994,98.32120020602075,209.57049243861147,0.0,0.0,0.0
12162,12162-0,2024-01-04 11:00:00,11:00,8.843312151169794,2762476.302938791,32.06480808039062,98.39763272467879,207.4067948869974,0.0,0.0,0.0
12162,12162-0,2024-01-04 11:30:00,11:30,9.025938883640345,2827422.4321173583,29.623091085186203,98.40174900545851,202.04351348679685,0.0,0.0,3105.4403705895497
12162,12162-0,2024-01-04 12:00:00,12:00,8.051871167329585,1914622.4577934504,26.596792402024807,98.46093565436729,202.61341303453102,0.0,0.0,0.0
12162,12162-0,2024-01-04 12:30:00,12:30,8.322371028079091,2355153.2948132493,28.064375469583055,98.3219110744405,202.18512076017828,0.0,0.0,3133.5837796607602
12162,12162-0,2024-01-04 13:00:00,13:00,7.89147351301798,1934629.7383930567,22.715069199091694,98.31509720410517,197.9835612480893,0.0,0.0,0.0
12162,12162-0,2024-01-04 13:30:00,13:30,8.286664702055035,2180989.812114227,26.08853859760834,98.29586409419069,204.11692557560102,0.0,0.0,634.3636748380297
12162,12162-0,2024-01-04 14:00:00,14:00,8.556953777390982,2375246.0214589937,30.640218801675392,98.30692625210773,199.22976272569636,0.0,0.0,1430.802804188452
