round,client_id,weights,dominant_head_id,entropy
6,12167-0,"[0.0554632842540741, 0.20631079375743866, 0.10620627552270889, 0.18273380398750305, 0.24525867402553558, 0.2040272206068039]",4,1.7037863731384277
7,12162-0,"[0.08326878398656845, 0.1805466115474701, 0.15109783411026, 0.2273045778274536, 0.16935667395591736, 0.18842555582523346]",3,1.753552794456482
7,12163-0,"[0.17900440096855164, 0.11435355991125107, 0.2657446265220642, 0.17665039002895355, 0.11507736891508102, 0.14916962385177612]",2,1.7469637393951416
7,12164-0,"[0.05517052486538887, 0.20827633142471313, 0.128313347697258, 0.1894903928041458, 0.19016003608703613, 0.22858934104442596]",5,1.7182775735855103
7,12165-0,"[0.37402376532554626, 0.06216489523649216, 0.2519409954547882, 0.13701647520065308, 0.0845823884010315, 0.09027151763439178]",0,1.586195468902588
7,12166-0,"[0.0401158407330513, 0.2413623332977295, 0.1038617342710495, 0.1917126178741455, 0.203032985329628, 0.2199144810438156]",1,1.6807529926300049
7,12167-0,"[0.055463291704654694, 0.20631082355976105, 0.10620629042387009, 0.1827336698770523, 0.24525870382785797, 0.2040272355079651]",4,1.7037863731384277
8,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
8,12163-0,"[0.1790045201778412, 0.11435362696647644, 0.26574453711509705, 0.17665031552314758, 0.11507732421159744, 0.14916972815990448]",2,1.7469639778137207
8,12164-0,"[0.05517055466771126, 0.2082764357328415, 0.12831318378448486, 0.18949033319950104, 0.19015997648239136, 0.22858946025371552]",5,1.7182774543762207
8,12165-0,"[0.3740236759185791, 0.06216493248939514, 0.25194090604782104, 0.13701657950878143, 0.08458245545625687, 0.0902714878320694]",0,1.586195707321167
8,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.1917126327753067, 0.20303301513195038, 0.219914510846138]",1,1.6807529926300049
8,12167-0,"[0.05546330288052559, 0.2063106745481491, 0.10620631277561188, 0.18273387849330902, 0.24525853991508484, 0.20402728021144867]",4,1.7037864923477173
9,12162-0,"[0.08326876163482666, 0.1805465817451477, 0.15109780430793762, 0.22730451822280884, 0.1693567931652069, 0.18842552602291107]",3,1.7535526752471924
9,12163-0,"[0.17900435626506805, 0.11435353010892868, 0.26574456691741943, 0.1766505092382431, 0.11507733911275864, 0.14916974306106567]",2,1.7469639778137207
9,12164-0,"[0.055170562118291855, 0.20827646553516388, 0.1283133178949356, 0.18949036300182343, 0.19015999138355255, 0.22858929634094238]",5,1.7182775735855103
9,12165-0,"[0.3740237355232239, 0.06216494366526604, 0.2519409656524658, 0.13701647520065308, 0.0845823809504509, 0.09027159214019775]",0,1.586195707321167
9,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.1917126327753067, 0.20303301513195038, 0.219914510846138]",1,1.6807529926300049
9,12167-0,"[0.05546325817704201, 0.2063106894493103, 0.10620622336864471, 0.18273389339447021, 0.24525855481624603, 0.20402731001377106]",4,1.7037863731384277
10,12162-0,"[0.08326876163482666, 0.1805465817451477, 0.15109780430793762, 0.22730451822280884, 0.1693567931652069, 0.18842552602291107]",3,1.7535526752471924
10,12163-0,"[0.17900434136390686, 0.11435362696647644, 0.26574453711509705, 0.1766504943370819, 0.11507732421159744, 0.14916972815990448]",2,1.7469639778137207
10,12164-0,"[0.05517056956887245, 0.20827649533748627, 0.12831322848796844, 0.18949037790298462, 0.19016002118587494, 0.22858931124210358]",5,1.7182775735855103
10,12165-0,"[0.37402382493019104, 0.06216490641236305, 0.2519407868385315, 0.13701650500297546, 0.08458240330219269, 0.09027161449193954]",0,1.5861955881118774
10,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.1917126327753067, 0.20303301513195038, 0.219914510846138]",1,1.6807529926300049
10,12167-0,"[0.0554632730782032, 0.20631074905395508, 0.1062062531709671, 0.18273377418518066, 0.2452586144208908, 0.20402735471725464]",4,1.7037863731384277
11,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
11,12163-0,"[0.1790045201778412, 0.11435362696647644, 0.26574453711509705, 0.17665031552314758, 0.11507732421159744, 0.14916972815990448]",2,1.7469639778137207
11,12164-0,"[0.05517055466771126, 0.2082764357328415, 0.12831318378448486, 0.18949033319950104, 0.19015997648239136, 0.22858946025371552]",5,1.7182774543762207
11,12165-0,"[0.37402376532554626, 0.06216489523649216, 0.2519409954547882, 0.13701647520065308, 0.0845823884010315, 0.09027151763439178]",0,1.586195468902588
11,12166-0,"[0.04011587053537369, 0.2413622885942459, 0.10386170446872711, 0.19171257317066193, 0.2030329406261444, 0.21991465985774994]",1,1.6807529926300049
11,12167-0,"[0.05546325817704201, 0.2063106894493103, 0.10620622336864471, 0.18273389339447021, 0.24525855481624603, 0.20402731001377106]",4,1.7037863731384277
12,12162-0,"[0.08326879143714905, 0.18054644763469696, 0.1510978490114212, 0.2273045927286148, 0.16935668885707855, 0.18842558562755585]",3,1.7535526752471924
12,12163-0,"[0.1790044605731964, 0.11435359716415405, 0.26574447751045227, 0.17665044963359833, 0.11507729440927505, 0.1491696834564209]",2,1.7469638586044312
12,12164-0,"[0.05517060309648514, 0.2082764357328415, 0.12831318378448486, 0.18949033319950104, 0.19015997648239136, 0.22858946025371552]",5,1.7182776927947998
12,12165-0,"[0.3740238845348358, 0.062164854258298874, 0.25194084644317627, 0.1370164006948471, 0.08458241820335388, 0.09027162939310074]",0,1.5861955881118774
12,12166-0,"[0.0401158332824707, 0.2413622885942459, 0.1038614958524704, 0.19171273708343506, 0.2030329406261444, 0.21991465985774994]",1,1.6807528734207153
12,12167-0,"[0.055463310331106186, 0.2063106745481491, 0.10620623081922531, 0.18273372948169708, 0.24525879323482513, 0.20402731001377106]",4,1.7037863731384277
13,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
13,12163-0,"[0.17900438606739044, 0.11435354501008987, 0.2657445967197418, 0.17665036022663116, 0.11507735401391983, 0.14916975796222687]",2,1.7469638586044312
13,12164-0,"[0.05517056956887245, 0.20827649533748627, 0.12831322848796844, 0.18949037790298462, 0.19016002118587494, 0.22858931124210358]",5,1.7182775735855103
13,12165-0,"[0.3740236461162567, 0.062164872884750366, 0.25194090604782104, 0.13701656460762024, 0.08458244800567627, 0.09027156233787537]",0,1.586195707321167
13,12166-0,"[0.0401158407330513, 0.2413623332977295, 0.10386152565479279, 0.1917126178741455, 0.203032985329628, 0.21991471946239471]",1,1.6807528734207153
13,12167-0,"[0.05546324700117111, 0.20631064474582672, 0.10620621591806412, 0.18273387849330902, 0.24525876343250275, 0.20402728021144867]",4,1.7037863731384277
14,12162-0,"[0.08326878398656845, 0.18054643273353577, 0.15109798312187195, 0.2273045778274536, 0.16935667395591736, 0.18842555582523346]",3,1.753552794456482
14,12163-0,"[0.17900440096855164, 0.11435355991125107, 0.2657446265220642, 0.17665039002895355, 0.11507736891508102, 0.14916962385177612]",2,1.7469637393951416
14,12164-0,"[0.05517057701945305, 0.20827613770961761, 0.12831324338912964, 0.1894904226064682, 0.19016006588935852, 0.22858956456184387]",5,1.7182775735855103
14,12165-0,"[0.37402376532554626, 0.06216489523649216, 0.2519409954547882, 0.13701647520065308, 0.0845823884010315, 0.09027151763439178]",0,1.586195468902588
14,12166-0,"[0.04011582210659981, 0.24136222898960114, 0.10386168211698532, 0.19171270728111267, 0.20303311944007874, 0.21991439163684845]",1,1.6807528734207153
14,12167-0,"[0.05546329915523529, 0.20631061494350433, 0.10620629787445068, 0.18273384869098663, 0.24525873363018036, 0.20402726531028748]",4,1.7037863731384277
15,12162-0,"[0.08326885104179382, 0.1805465966463089, 0.15109781920909882, 0.22730454802513123, 0.16935665905475616, 0.18842554092407227]",3,1.753552794456482
15,12163-0,"[0.17900440096855164, 0.11435355991125107, 0.2657446265220642, 0.17665039002895355, 0.11507736891508102, 0.14916962385177612]",2,1.7469637393951416
15,12164-0,"[0.055170588195323944, 0.20827637612819672, 0.12831327319145203, 0.18949027359485626, 0.19016008079051971, 0.22858938574790955]",5,1.7182774543762207
15,12165-0,"[0.37402382493019104, 0.06216490641236305, 0.2519407868385315, 0.13701650500297546, 0.08458240330219269, 0.09027161449193954]",0,1.5861955881118774
15,12166-0,"[0.0401158407330513, 0.2413623332977295, 0.10386152565479279, 0.19171278178691864, 0.203032985329628, 0.2199144810438156]",1,1.6807527542114258
15,12167-0,"[0.05546330288052559, 0.20631064474582672, 0.10620631277561188, 0.1827337145805359, 0.24525876343250275, 0.20402728021144867]",4,1.7037863731384277
16,12162-0,"[0.08326876163482666, 0.1805465817451477, 0.15109780430793762, 0.22730451822280884, 0.1693567931652069, 0.18842552602291107]",3,1.7535526752471924
16,12163-0,"[0.17900453507900238, 0.11435364186763763, 0.26574456691741943, 0.17665034532546997, 0.11507733911275864, 0.14916957914829254]",2,1.7469639778137207
16,12164-0,"[0.05517055466771126, 0.2082764357328415, 0.12831318378448486, 0.18949033319950104, 0.19015997648239136, 0.22858946025371552]",5,1.7182774543762207
16,12165-0,"[0.3740237355232239, 0.06216488778591156, 0.2519409656524658, 0.13701647520065308, 0.0845823809504509, 0.09027159214019775]",0,1.5861955881118774
16,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.1917126327753067, 0.20303301513195038, 0.219914510846138]",1,1.6807529926300049
16,12167-0,"[0.05546332895755768, 0.20631076395511627, 0.1062062606215477, 0.18273378908634186, 0.2452586442232132, 0.2040271908044815]",4,1.7037863731384277
17,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
17,12163-0,"[0.1790044605731964, 0.11435359716415405, 0.26574447751045227, 0.17665044963359833, 0.11507729440927505, 0.1491696834564209]",2,1.7469638586044312
17,12164-0,"[0.055170588195323944, 0.2082761824131012, 0.12831327319145203, 0.18949028849601746, 0.1901601105928421, 0.22858960926532745]",5,1.7182775735855103
17,12165-0,"[0.3740238547325134, 0.06216491013765335, 0.2519408166408539, 0.13701651990413666, 0.08458241075277328, 0.09027153998613358]",0,1.5861955881118774
17,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.19171243906021118, 0.20303301513195038, 0.2199147343635559]",1,1.6807529926300049
17,12167-0,"[0.05546329915523529, 0.20631061494350433, 0.10620620101690292, 0.18273384869098663, 0.24525873363018036, 0.20402726531028748]",4,1.7037863731384277
18,12162-0,"[0.08326878398656845, 0.1805466115474701, 0.15109783411026, 0.2273045778274536, 0.16935667395591736, 0.18842555582523346]",3,1.753552794456482
18,12163-0,"[0.1790044605731964, 0.11435359716415405, 0.26574447751045227, 0.17665044963359833, 0.11507729440927505, 0.1491696834564209]",2,1.7469638586044312
18,12164-0,"[0.05517059192061424, 0.2082763910293579, 0.12831316888332367, 0.18949030339717865, 0.1901600956916809, 0.22858941555023193]",5,1.7182774543762207
18,12165-0,"[0.3740238547325134, 0.06216491013765335, 0.2519408166408539, 0.13701651990413666, 0.08458241075277328, 0.09027153998613358]",0,1.5861955881118774
18,12166-0,"[0.04011588916182518, 0.24136239290237427, 0.10386164486408234, 0.19171245396137238, 0.20303304493427277, 0.2199145406484604]",1,1.6807529926300049
18,12167-0,"[0.0554632842540741, 0.20631057024002075, 0.10620627552270889, 0.18273380398750305, 0.24525867402553558, 0.20402739942073822]",4,1.7037863731384277
19,12162-0,"[0.08326878398656845, 0.1805466115474701, 0.15109783411026, 0.2273045778274536, 0.16935667395591736, 0.18842555582523346]",3,1.753552794456482
19,12163-0,"[0.1790044605731964, 0.11435359716415405, 0.26574447751045227, 0.17665044963359833, 0.11507729440927505, 0.1491696834564209]",2,1.7469638586044312
19,12164-0,"[0.05517054721713066, 0.2082764208316803, 0.12831330299377441, 0.18949031829833984, 0.19015996158123016, 0.22858944535255432]",5,1.7182775735855103
19,12165-0,"[0.3740236759185791, 0.062164876610040665, 0.25194090604782104, 0.13701657950878143, 0.08458245545625687, 0.0902714878320694]",0,1.5861955881118774
19,12166-0,"[0.040115825831890106, 0.24136225879192352, 0.10386158525943756, 0.19171272218227386, 0.20303292572498322, 0.21991464495658875]",1,1.6807528734207153
19,12167-0,"[0.05546329915523529, 0.20631061494350433, 0.10620629787445068, 0.18273384869098663, 0.24525873363018036, 0.20402726531028748]",4,1.7037863731384277
20,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
20,12163-0,"[0.17900440096855164, 0.11435345560312271, 0.2657446265220642, 0.17665039002895355, 0.11507736891508102, 0.14916977286338806]",2,1.7469637393951416
20,12164-0,"[0.05517061799764633, 0.20827628672122955, 0.12831321358680725, 0.18949037790298462, 0.19016002118587494, 0.2285895198583603]",5,1.7182776927947998
20,12165-0,"[0.3740238547325134, 0.06216491013765335, 0.2519408166408539, 0.13701651990413666, 0.08458241075277328, 0.09027153998613358]",0,1.5861955881118774
20,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.1917126327753067, 0.20303301513195038, 0.219914510846138]",1,1.6807529926300049
20,12167-0,"[0.05546325817704201, 0.2063106894493103, 0.10620633512735367, 0.18273375928401947, 0.24525882303714752, 0.20402713119983673]",4,1.7037863731384277
21,12162-0,"[0.08326873928308487, 0.18054650723934174, 0.15109790861606598, 0.22730466723442078, 0.16935674846172333, 0.1884254664182663]",3,1.7535526752471924
21,12163-0,"[0.1790044605731964, 0.11435359716415405, 0.26574447751045227, 0.17665044963359833, 0.11507729440927505, 0.1491696834564209]",2,1.7469638586044312
21,12164-0,"[0.05517056956887245, 0.20827649533748627, 0.12831322848796844, 0.18949037790298462, 0.19016002118587494, 0.22858931124210358]",5,1.7182775735855103
21,12165-0,"[0.3740236461162567, 0.06216492876410484, 0.25194090604782104, 0.13701656460762024, 0.08458244800567627, 0.09027156233787537]",0,1.5861958265304565
21,12166-0,"[0.040115837007761, 0.2413623183965683, 0.10386161506175995, 0.19171258807182312, 0.2030329704284668, 0.21991468966007233]",1,1.6807528734207153
21,12167-0,"[0.05546330288052559, 0.2063106745481491, 0.10620631277561188, 0.18273387849330902, 0.24525853991508484, 0.20402728021144867]",4,1.7037864923477173
22,12162-0,"[0.08326873928308487, 0.18054650723934174, 0.15109790861606598, 0.22730466723442078, 0.16935674846172333, 0.1884254664182663]",3,1.7535526752471924
22,12163-0,"[0.17900435626506805, 0.11435364186763763, 0.26574456691741943, 0.17665034532546997, 0.11507733911275864, 0.14916974306106567]",2,1.7469639778137207
22,12164-0,"[0.05517054721713066, 0.2082764208316803, 0.12831316888332367, 0.18949031829833984, 0.1901601254940033, 0.22858944535255432]",5,1.7182774543762207
22,12165-0,"[0.3740237057209015, 0.06216488406062126, 0.25194093585014343, 0.13701646029949188, 0.08458246290683746, 0.09027158468961716]",0,1.586195707321167
22,12166-0,"[0.040115837007761, 0.2413623183965683, 0.10386161506175995, 0.19171258807182312, 0.2030329704284668, 0.21991468966007233]",1,1.6807528734207153
22,12167-0,"[0.0554632842540741, 0.20631079375743866, 0.10620627552270889, 0.18273380398750305, 0.24525867402553558, 0.2040272206068039]",4,1.7037863731384277
23,12162-0,"[0.08326876163482666, 0.1805465817451477, 0.15109795331954956, 0.22730451822280884, 0.16935664415359497, 0.18842552602291107]",3,1.753552794456482
23,12163-0,"[0.1790045201778412, 0.11435362696647644, 0.26574453711509705, 0.17665031552314758, 0.11507732421159744, 0.14916972815990448]",2,1.7469639778137207
23,12164-0,"[0.05517052859067917, 0.20827634632587433, 0.12831325829029083, 0.1894904226064682, 0.19016006588935852, 0.22858937084674835]",5,1.7182774543762207
23,12165-0,"[0.37402376532554626, 0.06216489523649216, 0.2519409954547882, 0.13701647520065308, 0.0845823884010315, 0.09027151763439178]",0,1.586195468902588
23,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.1917126327753067, 0.20303301513195038, 0.219914510846138]",1,1.6807529926300049
23,12167-0,"[0.05546330288052559, 0.20631064474582672, 0.10620631277561188, 0.1827337145805359, 0.24525876343250275, 0.20402728021144867]",4,1.7037863731384277
24,12162-0,"[0.08326877653598785, 0.18054640293121338, 0.15109796822071075, 0.22730454802513123, 0.1693568080663681, 0.18842554092407227]",3,1.753552794456482
24,12163-0,"[0.17900435626506805, 0.11435364186763763, 0.26574456691741943, 0.17665034532546997, 0.11507733911275864, 0.14916974306106567]",2,1.7469639778137207
24,12164-0,"[0.05517058074474335, 0.20827634632587433, 0.12831325829029083, 0.1894904226064682, 0.19016006588935852, 0.22858937084674835]",5,1.7182775735855103
24,12165-0,"[0.37402355670928955, 0.06216491758823395, 0.25194108486175537, 0.13701653480529785, 0.08458234369754791, 0.09027154743671417]",0,1.586195707321167
24,12166-0,"[0.04011579975485802, 0.2413623183965683, 0.10386161506175995, 0.19171258807182312, 0.2030329704284668, 0.21991468966007233]",1,1.6807528734207153
24,12167-0,"[0.0554632730782032, 0.20631074905395508, 0.10620635002851486, 0.18273377418518066, 0.2452586144208908, 0.20402716100215912]",4,1.7037863731384277
25,12162-0,"[0.08326877653598785, 0.18054640293121338, 0.15109796822071075, 0.22730454802513123, 0.1693568080663681, 0.18842554092407227]",3,1.753552794456482
25,12163-0,"[0.17900453507900238, 0.11435364186763763, 0.26574456691741943, 0.17665034532546997, 0.11507733911275864, 0.14916957914829254]",2,1.7469639778137207
25,12164-0,"[0.05517058074474335, 0.20827634632587433, 0.12831325829029083, 0.1894904226064682, 0.19016006588935852, 0.22858937084674835]",5,1.7182775735855103
25,12165-0,"[0.3740237355232239, 0.06216494366526604, 0.2519409656524658, 0.13701647520065308, 0.0845823809504509, 0.09027159214019775]",0,1.586195707321167
25,12166-0,"[0.040115855634212494, 0.24136242270469666, 0.10386165976524353, 0.19171248376369476, 0.20303305983543396, 0.21991455554962158]",1,1.6807529926300049
25,12167-0,"[0.0554632842540741, 0.20631079375743866, 0.10620627552270889, 0.18273380398750305, 0.24525867402553558, 0.2040272206068039]",4,1.7037863731384277
26,12162-0,"[0.08326878398656845, 0.1805466115474701, 0.15109783411026, 0.2273045778274536, 0.16935667395591736, 0.18842555582523346]",3,1.753552794456482
26,12163-0,"[0.17900444567203522, 0.1143534854054451, 0.26574471592903137, 0.17665043473243713, 0.11507739871740341, 0.14916953444480896]",2,1.7469637393951416
26,12164-0,"[0.05517056956887245, 0.20827649533748627, 0.12831322848796844, 0.18949037790298462, 0.19016002118587494, 0.22858931124210358]",5,1.7182775735855103
26,12165-0,"[0.3740237057209015, 0.06216488406062126, 0.25194093585014343, 0.13701646029949188, 0.08458246290683746, 0.09027158468961716]",0,1.586195707321167
26,12166-0,"[0.040115837007761, 0.2413623183965683, 0.10386161506175995, 0.19171258807182312, 0.2030329704284668, 0.21991468966007233]",1,1.6807528734207153
26,12167-0,"[0.05546325072646141, 0.2063106745481491, 0.10620632767677307, 0.18273372948169708, 0.24525879323482513, 0.20402731001377106]",4,1.7037863731384277
27,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
27,12163-0,"[0.17900435626506805, 0.11435364186763763, 0.26574456691741943, 0.17665034532546997, 0.11507733911275864, 0.14916974306106567]",2,1.7469639778137207
27,12164-0,"[0.05517054721713066, 0.2082764208316803, 0.12831316888332367, 0.18949031829833984, 0.1901601254940033, 0.22858944535255432]",5,1.7182774543762207
27,12165-0,"[0.3740238547325134, 0.06216491013765335, 0.2519408166408539, 0.13701651990413666, 0.08458241075277328, 0.09027153998613358]",0,1.5861955881118774
27,12166-0,"[0.04011587053537369, 0.2413622885942459, 0.10386160016059875, 0.19171257317066193, 0.2030329406261444, 0.21991465985774994]",1,1.6807528734207153
27,12167-0,"[0.05546332895755768, 0.20631055533885956, 0.1062062606215477, 0.18273378908634186, 0.2452586442232132, 0.20402738451957703]",4,1.7037863731384277
28,12162-0,"[0.08326876163482666, 0.1805465817451477, 0.15109795331954956, 0.22730451822280884, 0.16935664415359497, 0.18842552602291107]",3,1.753552794456482
28,12163-0,"[0.17900435626506805, 0.11435364186763763, 0.26574456691741943, 0.17665034532546997, 0.11507733911275864, 0.14916974306106567]",2,1.7469639778137207
28,12164-0,"[0.05517055466771126, 0.2082764357328415, 0.12831318378448486, 0.18949033319950104, 0.19015997648239136, 0.22858946025371552]",5,1.7182774543762207
28,12165-0,"[0.3740236759185791, 0.062164876610040665, 0.25194090604782104, 0.13701657950878143, 0.08458245545625687, 0.0902714878320694]",0,1.5861955881118774
28,12166-0,"[0.0401158444583416, 0.24136236310005188, 0.10386163741350174, 0.1917126327753067, 0.20303301513195038, 0.219914510846138]",1,1.6807529926300049
28,12167-0,"[0.05546329915523529, 0.20631061494350433, 0.10620620101690292, 0.18273384869098663, 0.24525873363018036, 0.20402726531028748]",4,1.7037863731384277
29,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
29,12163-0,"[0.17900435626506805, 0.11435353010892868, 0.26574456691741943, 0.1766505092382431, 0.11507733911275864, 0.14916974306106567]",2,1.7469639778137207
29,12164-0,"[0.05517052486538887, 0.20827633142471313, 0.128313347697258, 0.1894903928041458, 0.19016003608703613, 0.22858934104442596]",5,1.7182775735855103
29,12165-0,"[0.37402376532554626, 0.062164951115846634, 0.2519409954547882, 0.13701647520065308, 0.0845823884010315, 0.09027151763439178]",0,1.586195468902588
29,12166-0,"[0.040115851908922195, 0.24136239290237427, 0.10386154800653458, 0.1917126625776291, 0.20303304493427277, 0.2199145406484604]",1,1.6807529926300049
29,12167-0,"[0.05546330288052559, 0.2063106745481491, 0.10620631277561188, 0.18273387849330902, 0.24525853991508484, 0.20402728021144867]",4,1.7037864923477173
30,12162-0,"[0.08326875418424606, 0.1805465668439865, 0.15109793841838837, 0.22730450332164764, 0.16935676336288452, 0.18842549622058868]",3,1.753552794456482
